[2019-05-27 09:55:49,201] Starting training with params:
[2019-05-28 00:57:23,088] Epoch 102 | optimizer "Adam" | lr 0.00015
[2019-05-28 00:59:23,497] Train metrics: loss: 0.33697 | metrics.Dice: -0.75798 | grad: 0.89113
[2019-05-28 00:59:23,497] Valid metrics: loss: 0.52074 | metrics.Dice: -0.63935

[2019-05-28 00:59:23,497] Epoch 103 | optimizer "Adam" | lr 0.00015
[2019-05-28 01:01:26,558] Train metrics: loss: 0.33413 | metrics.Dice: -0.75989 | grad: 0.88896
[2019-05-28 01:01:26,558] Valid metrics: loss: 0.50692 | metrics.Dice: -0.64389

[2019-05-28 01:01:26,559] Epoch 104 | optimizer "Adam" | lr 0.00015
[2019-05-28 01:03:35,154] Train metrics: loss: 0.33033 | metrics.Dice: -0.76233 | grad: 0.85678
[2019-05-28 01:03:35,154] Valid metrics: loss: 0.50631 | metrics.Dice: -0.64544

[2019-05-28 01:03:35,192] Epoch 105 | optimizer "Adam" | lr 0.00015
[2019-05-28 01:05:36,063] Train metrics: loss: 0.33538 | metrics.Dice: -0.75935 | grad: 0.91546
[2019-05-28 01:05:36,063] Valid metrics: loss: 0.53456 | metrics.Dice: -0.62713

[2019-05-28 01:05:36,063] Epoch 106 | optimizer "Adam" | lr 0.00015
[2019-05-28 01:07:35,950] Train metrics: loss: 0.33371 | metrics.Dice: -0.76063 | grad: 0.89265
[2019-05-28 01:07:35,950] Valid metrics: loss: 0.53103 | metrics.Dice: -0.63012

[2019-05-28 01:07:35,950] Epoch 107 | optimizer "Adam" | lr 0.00015
[2019-05-28 01:09:45,458] Train metrics: loss: 0.33218 | metrics.Dice: -0.76184 | grad: 0.88980
[2019-05-28 01:09:45,458] Valid metrics: loss: 0.52140 | metrics.Dice: -0.63798

[2019-05-28 01:09:45,458] Epoch 108 | optimizer "Adam" | lr 0.00015
[2019-05-28 01:11:45,405] Train metrics: loss: 0.33215 | metrics.Dice: -0.76192 | grad: 0.92421
[2019-05-28 01:11:45,406] Valid metrics: loss: 0.52231 | metrics.Dice: -0.63842

[2019-05-28 01:11:45,406] Epoch 109 | optimizer "Adam" | lr 0.00015
[2019-05-28 01:13:45,112] Train metrics: loss: 0.32967 | metrics.Dice: -0.76307 | grad: 0.89983
[2019-05-28 01:13:45,112] Valid metrics: loss: 0.52552 | metrics.Dice: -0.63427

[2019-05-28 01:13:45,112] Epoch 110 | optimizer "Adam" | lr 0.00015
[2019-05-28 01:15:47,509] Train metrics: loss: 0.33252 | metrics.Dice: -0.76126 | grad: 0.90910
[2019-05-28 01:15:47,509] Valid metrics: loss: 0.50907 | metrics.Dice: -0.64609

[2019-05-28 01:15:47,564] Epoch 111 | optimizer "Adam" | lr 0.00015
[2019-05-28 01:17:54,366] Train metrics: loss: 0.32764 | metrics.Dice: -0.76508 | grad: 0.87074
[2019-05-28 01:17:54,366] Valid metrics: loss: 0.52668 | metrics.Dice: -0.63106

[2019-05-28 01:17:54,366] Epoch 112 | optimizer "Adam" | lr 0.00015
[2019-05-28 01:19:56,383] Train metrics: loss: 0.32890 | metrics.Dice: -0.76405 | grad: 0.89877
[2019-05-28 01:19:56,383] Valid metrics: loss: 0.52072 | metrics.Dice: -0.63760

[2019-05-28 01:19:56,384] Epoch 113 | optimizer "Adam" | lr 0.00015
[2019-05-28 01:21:56,816] Train metrics: loss: 0.32972 | metrics.Dice: -0.76378 | grad: 0.91260
[2019-05-28 01:21:56,816] Valid metrics: loss: 0.51383 | metrics.Dice: -0.64088

[2019-05-28 01:21:56,816] Epoch 114 | optimizer "Adam" | lr 0.00015
[2019-05-28 01:23:57,622] Train metrics: loss: 0.32493 | metrics.Dice: -0.76648 | grad: 0.88451
[2019-05-28 01:23:57,622] Valid metrics: loss: 0.52963 | metrics.Dice: -0.63088

[2019-05-28 01:23:57,622] Epoch 115 | optimizer "Adam" | lr 0.00015
[2019-05-28 01:26:04,773] Train metrics: loss: 0.32619 | metrics.Dice: -0.76595 | grad: 0.91467
[2019-05-28 01:26:04,773] Valid metrics: loss: 0.53252 | metrics.Dice: -0.63069

[2019-05-28 01:26:04,773] Epoch 116 | optimizer "Adam" | lr 0.00015
[2019-05-28 01:28:06,358] Train metrics: loss: 0.32634 | metrics.Dice: -0.76606 | grad: 0.88784
[2019-05-28 01:28:06,359] Valid metrics: loss: 0.52782 | metrics.Dice: -0.63248

[2019-05-28 01:28:06,359] Epoch 117 | optimizer "Adam" | lr 0.00015
[2019-05-28 01:30:08,616] Train metrics: loss: 0.32511 | metrics.Dice: -0.76690 | grad: 0.90452
[2019-05-28 01:30:08,617] Valid metrics: loss: 0.53575 | metrics.Dice: -0.62535

[2019-05-28 01:30:08,617] Epoch 118 | optimizer "Adam" | lr 0.00015
[2019-05-28 01:32:09,286] Train metrics: loss: 0.32541 | metrics.Dice: -0.76652 | grad: 0.88886
[2019-05-28 01:32:09,286] Valid metrics: loss: 0.53747 | metrics.Dice: -0.62883

[2019-05-28 01:32:09,286] Epoch 119 | optimizer "Adam" | lr 0.00015
[2019-05-28 01:34:10,004] Train metrics: loss: 0.32561 | metrics.Dice: -0.76659 | grad: 0.93096
[2019-05-28 01:34:10,004] Valid metrics: loss: 0.52905 | metrics.Dice: -0.62987

[2019-05-28 01:34:10,004] Epoch 120 | optimizer "Adam" | lr 0.00015
[2019-05-28 01:36:10,517] Train metrics: loss: 0.32414 | metrics.Dice: -0.76727 | grad: 0.88748
[2019-05-28 01:36:10,517] Valid metrics: loss: 0.51851 | metrics.Dice: -0.63706

[2019-05-28 01:36:10,518] Epoch 121 | optimizer "Adam" | lr 0.00015
[2019-05-28 01:38:10,452] Train metrics: loss: 0.32644 | metrics.Dice: -0.76578 | grad: 0.90658
[2019-05-28 01:38:10,452] Valid metrics: loss: 0.52840 | metrics.Dice: -0.63627

[2019-05-28 01:38:10,452] Epoch 122 | optimizer "Adam" | lr 0.00015
[2019-05-28 01:40:11,352] Train metrics: loss: 0.32622 | metrics.Dice: -0.76617 | grad: 0.95069
[2019-05-28 01:40:11,353] Valid metrics: loss: 0.53137 | metrics.Dice: -0.63321

[2019-05-28 01:40:11,353] Epoch 123 | optimizer "Adam" | lr 0.00015
[2019-05-28 01:42:15,651] Train metrics: loss: 0.32197 | metrics.Dice: -0.76876 | grad: 0.92763
[2019-05-28 01:42:15,651] Valid metrics: loss: 0.51707 | metrics.Dice: -0.64301

[2019-05-28 01:42:15,652] Epoch 124 | optimizer "Adam" | lr 0.00015
[2019-05-28 01:44:24,418] Train metrics: loss: 0.32407 | metrics.Dice: -0.76756 | grad: 0.93149
[2019-05-28 01:44:24,418] Valid metrics: loss: 0.52793 | metrics.Dice: -0.63316

[2019-05-28 01:44:24,418] Epoch 125 | optimizer "Adam" | lr 0.00015
[2019-05-28 01:46:26,857] Train metrics: loss: 0.31858 | metrics.Dice: -0.77143 | grad: 0.92256
[2019-05-28 01:46:26,858] Valid metrics: loss: 0.52654 | metrics.Dice: -0.63296

[2019-05-28 01:46:26,858] Epoch 126 | optimizer "Adam" | lr 0.00015
[2019-05-28 01:48:32,971] Train metrics: loss: 0.32013 | metrics.Dice: -0.77075 | grad: 0.92794
[2019-05-28 01:48:32,971] Valid metrics: loss: 0.52049 | metrics.Dice: -0.63758

[2019-05-28 01:48:32,971] Epoch 127 | optimizer "Adam" | lr 7.5e-05
[2019-05-28 01:50:40,222] Train metrics: loss: 0.31657 | metrics.Dice: -0.77242 | grad: 0.88199
[2019-05-28 01:50:40,222] Valid metrics: loss: 0.51890 | metrics.Dice: -0.64136

[2019-05-28 01:50:40,222] Epoch 128 | optimizer "Adam" | lr 7.5e-05
[2019-05-28 01:52:45,664] Train metrics: loss: 0.31618 | metrics.Dice: -0.77315 | grad: 0.88610
[2019-05-28 01:52:45,664] Valid metrics: loss: 0.50865 | metrics.Dice: -0.64521

[2019-05-28 01:52:45,664] Epoch 129 | optimizer "Adam" | lr 7.5e-05
[2019-05-28 01:54:46,005] Train metrics: loss: 0.31509 | metrics.Dice: -0.77357 | grad: 0.89402
[2019-05-28 01:54:46,006] Valid metrics: loss: 0.52384 | metrics.Dice: -0.63770

[2019-05-28 01:54:46,006] Epoch 130 | optimizer "Adam" | lr 7.5e-05
[2019-05-28 01:56:50,205] Train metrics: loss: 0.31633 | metrics.Dice: -0.77309 | grad: 0.89831
[2019-05-28 01:56:50,206] Valid metrics: loss: 0.51690 | metrics.Dice: -0.64246

[2019-05-28 01:56:50,206] Epoch 131 | optimizer "Adam" | lr 7.5e-05
[2019-05-28 01:58:53,458] Train metrics: loss: 0.31439 | metrics.Dice: -0.77422 | grad: 0.88413
[2019-05-28 01:58:53,458] Valid metrics: loss: 0.51959 | metrics.Dice: -0.63956

[2019-05-28 01:58:53,458] Epoch 132 | optimizer "Adam" | lr 7.5e-05
[2019-05-28 02:00:54,076] Train metrics: loss: 0.31447 | metrics.Dice: -0.77456 | grad: 0.88898
[2019-05-28 02:00:54,076] Valid metrics: loss: 0.52411 | metrics.Dice: -0.63807

[2019-05-28 02:00:54,076] Epoch 133 | optimizer "Adam" | lr 7.5e-05
[2019-05-28 02:02:56,654] Train metrics: loss: 0.31343 | metrics.Dice: -0.77506 | grad: 0.89274
[2019-05-28 02:02:56,654] Valid metrics: loss: 0.51891 | metrics.Dice: -0.64134

[2019-05-28 02:02:56,654] Epoch 134 | optimizer "Adam" | lr 7.5e-05
[2019-05-28 02:05:03,664] Train metrics: loss: 0.31437 | metrics.Dice: -0.77406 | grad: 0.87386
[2019-05-28 02:05:03,664] Valid metrics: loss: 0.52250 | metrics.Dice: -0.63957

[2019-05-28 02:05:03,664] Epoch 135 | optimizer "Adam" | lr 7.5e-05
[2019-05-28 02:07:10,125] Train metrics: loss: 0.31334 | metrics.Dice: -0.77508 | grad: 0.91460
[2019-05-28 02:07:10,125] Valid metrics: loss: 0.53139 | metrics.Dice: -0.63496

[2019-05-28 02:07:10,125] Epoch 136 | optimizer "Adam" | lr 7.5e-05
[2019-05-28 02:09:10,543] Train metrics: loss: 0.31285 | metrics.Dice: -0.77565 | grad: 0.92511
[2019-05-28 02:09:10,543] Valid metrics: loss: 0.51881 | metrics.Dice: -0.63984

[2019-05-28 02:09:10,543] Epoch 137 | optimizer "Adam" | lr 7.5e-05
[2019-05-28 02:11:13,494] Train metrics: loss: 0.31075 | metrics.Dice: -0.77711 | grad: 0.89320
[2019-05-28 02:11:13,495] Valid metrics: loss: 0.51818 | metrics.Dice: -0.64267

[2019-05-28 02:11:13,495] Epoch 138 | optimizer "Adam" | lr 7.5e-05
[2019-05-28 02:13:22,755] Train metrics: loss: 0.31224 | metrics.Dice: -0.77595 | grad: 0.90360
[2019-05-28 02:13:22,755] Valid metrics: loss: 0.52511 | metrics.Dice: -0.63827

[2019-05-28 02:13:22,755] Epoch 139 | optimizer "Adam" | lr 7.5e-05
[2019-05-28 02:15:25,418] Train metrics: loss: 0.31070 | metrics.Dice: -0.77694 | grad: 0.88220
[2019-05-28 02:15:25,419] Valid metrics: loss: 0.52619 | metrics.Dice: -0.63770

[2019-05-28 02:15:25,419] Epoch 140 | optimizer "Adam" | lr 7.5e-05
[2019-05-28 02:17:27,287] Train metrics: loss: 0.30767 | metrics.Dice: -0.77887 | grad: 0.88292
[2019-05-28 02:17:27,288] Valid metrics: loss: 0.52723 | metrics.Dice: -0.63656

[2019-05-28 02:17:27,288] Epoch 141 | optimizer "Adam" | lr 7.5e-05
[2019-05-28 02:19:30,726] Train metrics: loss: 0.31009 | metrics.Dice: -0.77745 | grad: 0.89110
[2019-05-28 02:19:30,726] Valid metrics: loss: 0.51812 | metrics.Dice: -0.64111

[2019-05-28 02:19:30,726] Epoch 142 | optimizer "Adam" | lr 7.5e-05
[2019-05-28 02:21:39,195] Train metrics: loss: 0.30721 | metrics.Dice: -0.77930 | grad: 0.89069
[2019-05-28 02:21:39,195] Valid metrics: loss: 0.51671 | metrics.Dice: -0.64411

[2019-05-28 02:21:39,195] Epoch 143 | optimizer "Adam" | lr 3.75e-05
[2019-05-28 02:23:41,202] Train metrics: loss: 0.30988 | metrics.Dice: -0.77816 | grad: 0.87219
[2019-05-28 02:23:41,202] Valid metrics: loss: 0.52419 | metrics.Dice: -0.63593

[2019-05-28 02:23:41,202] Epoch 144 | optimizer "Adam" | lr 3.75e-05
[2019-05-28 02:25:42,286] Train metrics: loss: 0.30393 | metrics.Dice: -0.78131 | grad: 0.85327
[2019-05-28 02:25:42,286] Valid metrics: loss: 0.52461 | metrics.Dice: -0.63856

[2019-05-28 02:25:42,286] Epoch 145 | optimizer "Adam" | lr 3.75e-05
[2019-05-28 02:27:48,763] Train metrics: loss: 0.30203 | metrics.Dice: -0.78282 | grad: 0.83654
[2019-05-28 02:27:48,763] Valid metrics: loss: 0.52488 | metrics.Dice: -0.63787

[2019-05-28 02:27:48,763] Epoch 146 | optimizer "Adam" | lr 3.75e-05
[2019-05-28 02:29:53,829] Train metrics: loss: 0.30416 | metrics.Dice: -0.78169 | grad: 0.84539
[2019-05-28 02:29:53,829] Valid metrics: loss: 0.53254 | metrics.Dice: -0.63396

[2019-05-28 02:29:53,829] Epoch 147 | optimizer "Adam" | lr 3.75e-05
[2019-05-28 02:31:54,672] Train metrics: loss: 0.30457 | metrics.Dice: -0.78174 | grad: 0.87668
[2019-05-28 02:31:54,672] Valid metrics: loss: 0.52203 | metrics.Dice: -0.63914

[2019-05-28 02:31:54,672] Epoch 148 | optimizer "Adam" | lr 3.75e-05
[2019-05-28 02:33:55,849] Train metrics: loss: 0.30325 | metrics.Dice: -0.78256 | grad: 0.86361
[2019-05-28 02:33:55,849] Valid metrics: loss: 0.52402 | metrics.Dice: -0.63852

[2019-05-28 02:33:55,849] Epoch 149 | optimizer "Adam" | lr 3.75e-05
[2019-05-28 02:36:02,582] Train metrics: loss: 0.30420 | metrics.Dice: -0.78197 | grad: 0.86082
[2019-05-28 02:36:02,582] Valid metrics: loss: 0.51870 | metrics.Dice: -0.64311

[2019-05-28 02:36:02,582] Epoch 150 | optimizer "Adam" | lr 3.75e-05
[2019-05-28 02:38:04,658] Train metrics: loss: 0.30282 | metrics.Dice: -0.78272 | grad: 0.84421
[2019-05-28 02:38:04,658] Valid metrics: loss: 0.52256 | metrics.Dice: -0.64018

[2019-05-28 02:38:04,658] Epoch 151 | optimizer "Adam" | lr 3.75e-05
[2019-05-28 02:40:06,139] Train metrics: loss: 0.30416 | metrics.Dice: -0.78166 | grad: 0.87505
[2019-05-28 02:40:06,139] Valid metrics: loss: 0.52587 | metrics.Dice: -0.63822

[2019-05-28 02:40:06,140] Epoch 152 | optimizer "Adam" | lr 3.75e-05
[2019-05-28 02:42:05,909] Train metrics: loss: 0.30360 | metrics.Dice: -0.78184 | grad: 0.88923
[2019-05-28 02:42:05,909] Valid metrics: loss: 0.52251 | metrics.Dice: -0.64040

[2019-05-28 02:42:05,909] Epoch 153 | optimizer "Adam" | lr 3.75e-05
[2019-05-28 02:44:15,708] Train metrics: loss: 0.30039 | metrics.Dice: -0.78452 | grad: 0.86579
[2019-05-28 02:44:15,709] Valid metrics: loss: 0.52025 | metrics.Dice: -0.64179

[2019-05-28 02:44:15,709] Epoch 154 | optimizer "Adam" | lr 3.75e-05
[2019-05-28 02:46:18,018] Train metrics: loss: 0.30218 | metrics.Dice: -0.78299 | grad: 0.84862
[2019-05-28 02:46:18,018] Valid metrics: loss: 0.51919 | metrics.Dice: -0.64246

[2019-05-28 02:46:18,018] Epoch 155 | optimizer "Adam" | lr 3.75e-05
[2019-05-28 02:48:22,805] Train metrics: loss: 0.30450 | metrics.Dice: -0.78162 | grad: 0.88512
[2019-05-28 02:48:22,805] Valid metrics: loss: 0.53203 | metrics.Dice: -0.63349

[2019-05-28 02:48:22,805] Epoch 156 | optimizer "Adam" | lr 3.75e-05
[2019-05-28 02:50:29,258] Train metrics: loss: 0.30185 | metrics.Dice: -0.78359 | grad: 0.85307
[2019-05-28 02:50:29,258] Valid metrics: loss: 0.53083 | metrics.Dice: -0.63521

[2019-05-28 02:50:29,258] Epoch 157 | optimizer "Adam" | lr 3.75e-05
[2019-05-28 02:52:34,993] Train metrics: loss: 0.30260 | metrics.Dice: -0.78308 | grad: 0.86215
[2019-05-28 02:52:34,993] Valid metrics: loss: 0.53014 | metrics.Dice: -0.63504

[2019-05-28 02:52:34,993] Epoch 158 | optimizer "Adam" | lr 3.75e-05
[2019-05-28 02:54:35,600] Train metrics: loss: 0.30426 | metrics.Dice: -0.78224 | grad: 0.89102
[2019-05-28 02:54:35,601] Valid metrics: loss: 0.52460 | metrics.Dice: -0.63858

[2019-05-28 02:54:35,601] Epoch 159 | optimizer "Adam" | lr 1.875e-05
[2019-05-28 02:56:35,060] Train metrics: loss: 0.29911 | metrics.Dice: -0.78467 | grad: 0.83902
[2019-05-28 02:56:35,060] Valid metrics: loss: 0.52309 | metrics.Dice: -0.63998

[2019-05-28 02:56:35,060] Epoch 160 | optimizer "Adam" | lr 1.875e-05
[2019-05-28 02:58:44,907] Train metrics: loss: 0.30129 | metrics.Dice: -0.78377 | grad: 0.86194
[2019-05-28 02:58:44,908] Valid metrics: loss: 0.52281 | metrics.Dice: -0.64096

[2019-05-28 02:58:44,908] Epoch 161 | optimizer "Adam" | lr 1.875e-05
[2019-05-28 03:00:50,180] Train metrics: loss: 0.29810 | metrics.Dice: -0.78562 | grad: 0.84625
[2019-05-28 03:00:50,180] Valid metrics: loss: 0.52336 | metrics.Dice: -0.64091

[2019-05-28 03:00:50,180] Epoch 162 | optimizer "Adam" | lr 1.875e-05
[2019-05-28 03:02:51,262] Train metrics: loss: 0.29771 | metrics.Dice: -0.78628 | grad: 0.86409
[2019-05-28 03:02:51,262] Valid metrics: loss: 0.52368 | metrics.Dice: -0.63978

[2019-05-28 03:02:51,262] Epoch 163 | optimizer "Adam" | lr 1.875e-05
[2019-05-28 03:04:52,958] Train metrics: loss: 0.29787 | metrics.Dice: -0.78625 | grad: 0.85767
[2019-05-28 03:04:52,958] Valid metrics: loss: 0.52472 | metrics.Dice: -0.63958

[2019-05-28 03:04:52,959] Epoch 164 | optimizer "Adam" | lr 1.875e-05
[2019-05-28 03:07:01,991] Train metrics: loss: 0.29838 | metrics.Dice: -0.78576 | grad: 0.86512
[2019-05-28 03:07:01,992] Valid metrics: loss: 0.52791 | metrics.Dice: -0.63775

[2019-05-28 03:07:01,992] Epoch 165 | optimizer "Adam" | lr 1.875e-05
[2019-05-28 03:09:08,271] Train metrics: loss: 0.29854 | metrics.Dice: -0.78578 | grad: 0.85556
[2019-05-28 03:09:08,271] Valid metrics: loss: 0.52585 | metrics.Dice: -0.63928

[2019-05-28 03:09:08,271] Epoch 166 | optimizer "Adam" | lr 1.875e-05
[2019-05-28 03:11:10,456] Train metrics: loss: 0.30118 | metrics.Dice: -0.78455 | grad: 0.86312
[2019-05-28 03:11:10,456] Valid metrics: loss: 0.52352 | metrics.Dice: -0.64030

[2019-05-28 03:11:10,456] Epoch 167 | optimizer "Adam" | lr 1.875e-05
[2019-05-28 03:13:19,004] Train metrics: loss: 0.30000 | metrics.Dice: -0.78476 | grad: 0.88723
[2019-05-28 03:13:19,004] Valid metrics: loss: 0.52963 | metrics.Dice: -0.63649

[2019-05-28 03:13:19,005] Epoch 168 | optimizer "Adam" | lr 1.875e-05
[2019-05-28 03:15:20,835] Train metrics: loss: 0.30050 | metrics.Dice: -0.78465 | grad: 0.88131
[2019-05-28 03:15:20,836] Valid metrics: loss: 0.52838 | metrics.Dice: -0.63768

[2019-05-28 03:15:20,836] Epoch 169 | optimizer "Adam" | lr 1.875e-05
[2019-05-28 03:17:21,801] Train metrics: loss: 0.29884 | metrics.Dice: -0.78526 | grad: 0.83898
[2019-05-28 03:17:21,801] Valid metrics: loss: 0.52513 | metrics.Dice: -0.63973

[2019-05-28 03:17:21,801] Epoch 170 | optimizer "Adam" | lr 1.875e-05
[2019-05-28 03:19:24,852] Train metrics: loss: 0.29936 | metrics.Dice: -0.78518 | grad: 0.86080
[2019-05-28 03:19:24,852] Valid metrics: loss: 0.52465 | metrics.Dice: -0.63981

[2019-05-28 03:19:24,852] Epoch 171 | optimizer "Adam" | lr 1.875e-05
[2019-05-28 03:21:31,868] Train metrics: loss: 0.29899 | metrics.Dice: -0.78563 | grad: 0.83860
[2019-05-28 03:21:31,868] Valid metrics: loss: 0.52599 | metrics.Dice: -0.63861

[2019-05-28 03:21:31,868] Epoch 172 | optimizer "Adam" | lr 1.875e-05
[2019-05-28 03:23:37,365] Train metrics: loss: 0.29749 | metrics.Dice: -0.78633 | grad: 0.84476
[2019-05-28 03:23:37,365] Valid metrics: loss: 0.52515 | metrics.Dice: -0.64000

[2019-05-28 03:23:37,366] Epoch 173 | optimizer "Adam" | lr 1.875e-05
[2019-05-28 03:25:39,931] Train metrics: loss: 0.29678 | metrics.Dice: -0.78676 | grad: 0.86133
[2019-05-28 03:25:39,932] Valid metrics: loss: 0.52491 | metrics.Dice: -0.64019

[2019-05-28 03:25:39,932] Epoch 174 | optimizer "Adam" | lr 1.875e-05
[2019-05-28 03:27:41,453] Train metrics: loss: 0.29590 | metrics.Dice: -0.78766 | grad: 0.86168
[2019-05-28 03:27:41,453] Valid metrics: loss: 0.52596 | metrics.Dice: -0.63898

[2019-05-28 03:27:41,453] Epoch 175 | optimizer "Adam" | lr 9.375e-06
[2019-05-28 03:29:48,311] Train metrics: loss: 0.29875 | metrics.Dice: -0.78584 | grad: 0.86021
[2019-05-28 03:29:48,312] Valid metrics: loss: 0.52306 | metrics.Dice: -0.64177

[2019-05-28 03:29:48,312] Epoch 176 | optimizer "Adam" | lr 9.375e-06
[2019-05-28 03:31:50,242] Train metrics: loss: 0.29491 | metrics.Dice: -0.78772 | grad: 0.86939
[2019-05-28 03:31:50,242] Valid metrics: loss: 0.52582 | metrics.Dice: -0.64010

[2019-05-28 03:31:50,242] Epoch 177 | optimizer "Adam" | lr 9.375e-06
[2019-05-28 03:33:50,841] Train metrics: loss: 0.29793 | metrics.Dice: -0.78656 | grad: 0.86436
[2019-05-28 03:33:50,841] Valid metrics: loss: 0.52440 | metrics.Dice: -0.64073

[2019-05-28 03:33:50,841] Epoch 178 | optimizer "Adam" | lr 9.375e-06
[2019-05-28 03:35:52,546] Train metrics: loss: 0.29811 | metrics.Dice: -0.78646 | grad: 0.86444
[2019-05-28 03:35:52,546] Valid metrics: loss: 0.52452 | metrics.Dice: -0.64027

[2019-05-28 03:35:52,546] Epoch 179 | optimizer "Adam" | lr 9.375e-06
[2019-05-28 03:38:02,146] Train metrics: loss: 0.29889 | metrics.Dice: -0.78593 | grad: 0.85991
[2019-05-28 03:38:02,146] Valid metrics: loss: 0.52395 | metrics.Dice: -0.64086

[2019-05-28 03:38:02,146] Epoch 180 | optimizer "Adam" | lr 9.375e-06
[2019-05-28 03:40:09,400] Train metrics: loss: 0.29656 | metrics.Dice: -0.78678 | grad: 0.85611
[2019-05-28 03:40:09,401] Valid metrics: loss: 0.52517 | metrics.Dice: -0.63985

[2019-05-28 03:40:09,401] Epoch 181 | optimizer "Adam" | lr 9.375e-06
[2019-05-28 03:42:10,909] Train metrics: loss: 0.29549 | metrics.Dice: -0.78750 | grad: 0.84988
[2019-05-28 03:42:10,909] Valid metrics: loss: 0.52308 | metrics.Dice: -0.64205

[2019-05-28 03:42:10,909] Epoch 182 | optimizer "Adam" | lr 9.375e-06
[2019-05-28 03:44:21,106] Train metrics: loss: 0.29679 | metrics.Dice: -0.78711 | grad: 0.84696
[2019-05-28 03:44:21,106] Valid metrics: loss: 0.52470 | metrics.Dice: -0.64071

[2019-05-28 03:44:21,106] Epoch 183 | optimizer "Adam" | lr 9.375e-06
[2019-05-28 03:46:22,363] Train metrics: loss: 0.29827 | metrics.Dice: -0.78571 | grad: 0.86862
[2019-05-28 03:46:22,363] Valid metrics: loss: 0.52497 | metrics.Dice: -0.64069

[2019-05-28 03:46:22,363] Epoch 184 | optimizer "Adam" | lr 9.375e-06
[2019-05-28 03:48:22,356] Train metrics: loss: 0.29684 | metrics.Dice: -0.78718 | grad: 0.87762
[2019-05-28 03:48:22,356] Valid metrics: loss: 0.52570 | metrics.Dice: -0.63929

[2019-05-28 03:48:22,356] Epoch 185 | optimizer "Adam" | lr 9.375e-06
[2019-05-28 03:50:26,703] Train metrics: loss: 0.29751 | metrics.Dice: -0.78656 | grad: 0.86850
[2019-05-28 03:50:26,703] Valid metrics: loss: 0.52391 | metrics.Dice: -0.64226

[2019-05-28 03:50:26,703] Epoch 186 | optimizer "Adam" | lr 9.375e-06
[2019-05-28 03:52:33,269] Train metrics: loss: 0.29569 | metrics.Dice: -0.78768 | grad: 0.84069
[2019-05-28 03:52:33,270] Valid metrics: loss: 0.52611 | metrics.Dice: -0.64019

[2019-05-28 03:52:33,270] Epoch 187 | optimizer "Adam" | lr 9.375e-06
[2019-05-28 03:54:35,366] Train metrics: loss: 0.29578 | metrics.Dice: -0.78811 | grad: 0.84359
[2019-05-28 03:54:35,366] Valid metrics: loss: 0.52490 | metrics.Dice: -0.64074

[2019-05-28 03:54:35,366] Epoch 188 | optimizer "Adam" | lr 9.375e-06
[2019-05-28 03:56:38,713] Train metrics: loss: 0.29867 | metrics.Dice: -0.78574 | grad: 0.86324
[2019-05-28 03:56:38,714] Valid metrics: loss: 0.52508 | metrics.Dice: -0.63992

[2019-05-28 03:56:38,714] Epoch 189 | optimizer "Adam" | lr 9.375e-06
[2019-05-28 03:58:49,065] Train metrics: loss: 0.29717 | metrics.Dice: -0.78670 | grad: 0.85784
[2019-05-28 03:58:49,065] Valid metrics: loss: 0.52465 | metrics.Dice: -0.64112

[2019-05-28 03:58:49,065] Epoch 190 | optimizer "Adam" | lr 9.375e-06
[2019-05-28 04:00:52,206] Train metrics: loss: 0.29786 | metrics.Dice: -0.78682 | grad: 0.86945
[2019-05-28 04:00:52,207] Valid metrics: loss: 0.52591 | metrics.Dice: -0.64000

[2019-05-28 04:00:52,207] Epoch 191 | optimizer "Adam" | lr 4.6875e-06
[2019-05-28 04:02:53,607] Train metrics: loss: 0.29319 | metrics.Dice: -0.78925 | grad: 0.82309
[2019-05-28 04:02:53,607] Valid metrics: loss: 0.52543 | metrics.Dice: -0.64036

[2019-05-28 04:02:53,607] Epoch 192 | optimizer "Adam" | lr 4.6875e-06
[2019-05-28 04:04:54,914] Train metrics: loss: 0.29565 | metrics.Dice: -0.78768 | grad: 0.84848
[2019-05-28 04:04:54,914] Valid metrics: loss: 0.52473 | metrics.Dice: -0.64083

[2019-05-28 04:04:54,914] Epoch 193 | optimizer "Adam" | lr 4.6875e-06
[2019-05-28 04:07:03,617] Train metrics: loss: 0.29661 | metrics.Dice: -0.78739 | grad: 0.85130
[2019-05-28 04:07:03,617] Valid metrics: loss: 0.52251 | metrics.Dice: -0.64223

[2019-05-28 04:07:03,617] Epoch 194 | optimizer "Adam" | lr 4.6875e-06
[2019-05-28 04:09:05,488] Train metrics: loss: 0.29586 | metrics.Dice: -0.78787 | grad: 0.84701
[2019-05-28 04:09:05,488] Valid metrics: loss: 0.52252 | metrics.Dice: -0.64236

[2019-05-28 04:09:05,488] Epoch 195 | optimizer "Adam" | lr 4.6875e-06
[2019-05-28 04:11:07,835] Train metrics: loss: 0.29679 | metrics.Dice: -0.78743 | grad: 0.84282
[2019-05-28 04:11:07,835] Valid metrics: loss: 0.52477 | metrics.Dice: -0.64087

[2019-05-28 04:11:07,835] Epoch 196 | optimizer "Adam" | lr 4.6875e-06
[2019-05-28 04:13:11,772] Train metrics: loss: 0.29436 | metrics.Dice: -0.78850 | grad: 0.85337
